txn_id,ts_utc,user_id,amount_vnd,merchant_id,merchant_cat,channel,device_id,device_os,is_new_device,ip_country,province,account_age_days,txn_count_24h,amount_avg_30d,status
TXN-2002343,2025-12-19 19:46:52,U729434,701000,M022705,Health,qr,d_e818d,iOS,0,VN,Thanh Hóa,282,4,1119533,completed
TXN-2018313,2025-12-19 20:11:43,U317372,1571000,M029167,ecommerce,bill,d_ab815,iOS,0,VN,Đồng Nai,2063,2,1511262,completed
TXN-2010720,2025-12-19 21:14:44,U989885,251000,M026977,ecommerce,topup,d_a1b06,Android,0,VN,Khánh Hòa,886,1,356279,completed
TXN-2000950,2025-12-19 23:52:12,U254885,1650000,M014608,E-Commerce,topup,d_fb161,Android,0,VN,Nghệ An,2012,4,2087874,completed
TXN-2017329,2025-12-19 23:55:17,U660096,20000,M007929,Grocery,qr,d_c531f,Android,0,VN,An Giang,259,2,32384,completed
TXN-2014689,2025-12-20 01:00:48,U842346,1475000,M018246,food_bev,bill,d_989eb,iOS,0,VN,Hồ Chí Minh,2226,3,1559783,completed
TXN-2009498,2025-12-20 01:25:52,U769026,3082000,M025285,FOOD_BEV,p2p,d_b77ff,iOS,0,VN,Hồ Chí Minh,750,3,4557886,completed
TXN-2011044,2025-12-20 01:42:19,U639728,235000,M022230,ecommerce,qr,d_652b4,Android,0,VN,Hồ Chí Minh,834,2,369877,completed
TXN-2023858,2025-12-20 01:45:12,U563801,406000,M025501,bill_payment,qr,d_3e1e1,Android,0,VN,Hà Nội,1538,1,751387,completed
TXN-2006565,2025-12-20 03:15:44,U981696,214000,M005861,mobile_topup,qr,d_80826,web,0,VN,Hà Nội,1021,3,392131,completed
TXN-2006095,2025-12-20 03:37:06,U602562,2619000,M013386,,p2p,d_44671,Android,0,VN,An Giang,931,4,4500204,completed
TXN-2012470,2025-12-20 04:07:22,U649338,28934000,M001754,F&B,p2p,d_1598f,Android,1,VN,Hồ Chí Minh,877,3,54082231,completed
TXN-2008692,2025-12-20 04:25:51,U565147,47000,M011366,E-Commerce,qr,d_6c7c0,Android,0,VN,Thanh Hóa,1288,8,64488,completed
TXN-2000729,2025-12-20 05:09:08,U889213,208000,M003417,Food & Beverage,qr,d_3a15e,iOS,0,VN,Bình Dương,246,3,317919,completed
TXN-2016877,2025-12-20 05:45:49,U769026,-70000,M026300,Education,qr,d_9ca68,iOS,0,VN,Thanh Hóa,939,7,83710,reversed
TXN-2024758,2025-12-20 06:08:28,U646282,67000,M002949,TRANSPORT,qr,d_cd663,iOS,0,VN,Đồng Nai,1365,6,108288,completed
TXN-2014942,2025-12-20 06:54:54,U529020,1155000,M008622,transport,bill,d_d5ca4,iOS,0,VN,Bình Dương,1494,3,1138919,completed
TXN-2004271,2025-12-20 07:24:29,U537391,10000,M023099,Food & Beverage,qr,d_3ebba,Android,1,VN,Hà Nội,1730,5,15000,completed
TXN-2011383,2025-12-20 08:01:14,U239594,293000,M027912,fnb,qr,d_64695,iOS,0,VN,An Giang,2054,5,440903,completed
TXN-2017006,2025-12-20 10:02:13,U798181,1292000,M025198,FOOD_BEV,p2p,d_66f31,web,0,VN,Đà Nẵng,1711,7,1358540,completed
TXN-2004892,2025-12-20 10:23:38,U101446,716000,M017445,bill_payment,qr,d_c9b76,iOS,0,VN,Hồ Chí Minh,2384,6,430223,completed
TXN-2024330,2025-12-20 10:24:06,U537467,696000,M024910,Grocery,bill,d_cddf4,Android,0,VN,Bình Dương,1041,8,845366,completed
TXN-2019412,2025-12-20 11:29:22,U571127,87000,M029393,ECOM,topup,d_a2146,iOS,0,VN,Nghệ An,1133,8,163033,completed
TXN-2013915,2025-12-20 13:14:17,U101899,1129000,M005595,Grocery,ecom,d_426d9,Android,0,VN,Hồ Chí Minh,2077,8,1804816,completed
TXN-2007394,2025-12-20 13:20:29,U152477,1523000,M015965,mobile_topup,bill,d_7ea60,web,0,VN,Hà Nội,118,7,1247733,completed
TXN-2022153,2025-12-20 14:31:56,U252556,2386000,M027380,Food & Beverage,p2p,d_f2254,Android,0,VN,Bình Dương,2151,5,3990819,completed
TXN-2014539,2025-12-20 16:18:29,U605910,235000,M015433,travel,qr,d_4d16e,Android,1,VN,Hà Nội,49,2,248940,completed
TXN-2019160,2025-12-20 16:48:20,U252556,46000,M011376,GROCERY,topup,d_f0024,iOS,0,VN,Hải Phòng,1289,8,33647,completed
TXN-2022195,2025-12-20 19:51:27,U683095,87000,M026514,fnb,topup,d_2c703,Android,0,VN,Hải Phòng,429,5,104873,completed
TXN-2002638,2025-12-20 22:36:17,U663392,1243000,M022617,UTIL,p2p,d_8c720,Android,1,VN,Thanh Hóa,1531,6,1205352,completed
TXN-2020243,2025-12-20 23:24:39,U492046,62000,M013924,E-Commerce,qr,d_efba1,iOS,0,VN,Hà Nội,1306,3,99207,completed
TXN-2022368,2025-12-21 00:41:50,U744354,966000,M015714,mobile_topup,p2p,d_14212,Android,0,VN,Hồ Chí Minh,582,3,1416431,completed
TXN-2002175,2025-12-21 01:00:30,U556344,3731000,M011205,food_bev,p2p,d_dd2ae,iOS,0,VN,Đà Nẵng,2108,2,2618144,completed
TXN-2004222,2025-12-21 02:52:37,U167708,413000,M000040,ECOM,bill,d_34325,iOS,0,VN,Hồ Chí Minh,748,2,604101,completed
TXN-2020311,2025-12-21 03:01:51,U661108,1697000,M023997,grocery,bill,d_6f974,Android,0,VN,Hồ Chí Minh,821,2,1917566,completed
TXN-2017882,2025-12-21 03:07:10,U441448,501000,M005864,F&B,bill,d_17cd5,iOS,0,VN,Hồ Chí Minh,49,8,901586,completed
TXN-2016736,2025-12-21 04:59:18,U409185,2201000,M019144,Travel,ecom,d_809c4,iOS,0,VN,Hồ Chí Minh,1466,5,2371471,completed
TXN-2001645,2025-12-21 05:13:43,U761889,21000,M005593,UTIL,topup,d_1758d,iOS,0,VN,Đà Nẵng,754,2,36728,completed
TXN-2008244,2025-12-21 06:24:11,U295404,8785000,M003468,Health,p2p,d_2a88f,iOS,0,VN,Hà Nội,242,2,6635912,completed
TXN-2001294,2025-12-21 06:44:43,U800317,1277000,M011331,TELCO,bill,,,,VN,Hồ Chí Minh,2246,6,951798,completed
TXN-2016416,2025-12-21 06:47:05,U502469,127000,M002265,grocery,bill,d_2815f,Android,0,VN,Khánh Hòa,2116,2,125344,completed
TXN-2015309,2025-12-21 07:07:39,U642981,19134000,M028186,Utilities,p2p,d_86fee,web,0,VN,Đà Nẵng,1494,6,30629663,completed
TXN-2006807,2025-12-21 07:12:34,U763780,3494000,M008676,ECOM,p2p,d_b41b6,Android,0,VN,Cần Thơ,969,5,6618871,completed
TXN-2022496,2025-12-21 08:30:17,U341149,5827000,M024076,TRANSPORT,p2p,d_39332,iOS,0,VN,Đà Nẵng,472,4,5861158,completed
TXN-2017533,2025-12-21 08:46:27,U120843,3201000,M021731,bill_payment,p2p,d_2fae6,iOS,0,VN,Nghệ An,2191,2,4095264,completed
TXN-2014037,2025-12-21 09:16:21,U530543,4595000,M009971,,bill,d_92115,Android,0,VN,Hồ Chí Minh,2351,1,4969915,completed
TXN-2015479,2025-12-21 10:38:22,U390025,378000,M009935,TRANSPORT,ecom,d_5c6bd,Android,0,VN,An Giang,1836,3,556679,completed
TXN-2008346,2025-12-21 10:43:09,U867219,132000,M018924,,qr,d_70a78,web,0,VN,Hồ Chí Minh,2239,6,229731,completed
TXN-2005373,2025-12-21 11:32:27,U827950,2276000,M025680,,ecom,d_513f0,Android,0,VN,Hồ Chí Minh,1619,6,4203041,completed
TXN-2000962,2025-12-21 12:05:41,U206266,146000,M025707,E Commerce,qr,d_95016,Android,0,VN,Hải Phòng,1271,4,93950,completed
TXN-2021037,2025-12-21 13:04:23,U680514,542000,M003221,fnb,qr,d_9f469,iOS,0,VN,Đồng Nai,1527,7,622037,completed
TXN-2020705,2025-12-21 15:10:21,U100971,774000,M001519,education,qr,d_b25cf,Android,0,VN,Lâm Đồng,1736,2,1006390,completed
TXN-2022158,2025-12-21 16:50:02,U543427,135000,M010761,HEALTH,topup,d_21823,Android,1,VN,Hồ Chí Minh,147,6,75901,completed
TXN-2022407,2025-12-21 18:17:57,U775175,1907000,M006595,ecommerce,ecom,d_6d669,Android,0,VN,Lâm Đồng,1306,1,1159882,completed
TXN-2012446,2025-12-21 20:17:00,U171382,582000,M009648,,qr,d_c22cf,web,0,VN,Bình Dương,1877,5,1087313,completed
TXN-2000057,2025-12-21 20:46:44,U948452,326000,M006985,HEALTH,qr,,,,VN,Nghệ An,25,1,279599,completed
TXN-2008076,2025-12-21 23:29:21,U121456,1764000,M002545,,qr,d_2b22b,web,0,VN,Cần Thơ,2125,7,3109117,completed
TXN-2019261,2025-12-21 23:52:34,U318166,1254000,M023281,ECOM,bill,d_6893c,iOS,0,VN,Cần Thơ,766,2,1232550,completed
TXN-2021709,2025-12-21 23:58:34,U472877,5339000,M007062,EDU,p2p,d_a5350,iOS,0,VN,Bình Dương,1622,4,3320936,completed
TXN-2024871,2025-12-22 00:51:31,U677965,101000,M022831,F&B,bill,d_18ef0,web,0,VN,Đồng Nai,1859,5,106628,completed
TXN-2020237,2025-12-22 01:51:27,U183230,1413000,M011166,Grocery,qr,d_48d9e,Android,0,VN,Đồng Nai,2053,4,1248486,completed
TXN-2023082,2025-12-22 01:55:02,U258772,62000,M006482,Food & Beverage,qr,d_1d421,iOS,0,VN,Hà Nội,1567,6,38341,completed
TXN-2024529,2025-12-22 02:02:15,U450064,62000,M001095,Grocery,qr,d_3a8c9,iOS,0,VN,Nghệ An,1503,3,115059,completed
TXN-2000424,2025-12-22 02:19:46,U891864,10000,M017817,Food & Beverage,topup,d_79bf8,Android,0,VN,Hà Nội,2209,5,15000,completed
TXN-2002327,2025-12-22 02:20:49,U201045,0,M016902,telco,bill,d_fe054,Android,0,VN,Hà Nội,1301,5,15000,completed
TXN-2004746,2025-12-22 03:08:27,U140016,441000,M000336,GROCERY,bill,d_08d12,Android,0,VN,Hồ Chí Minh,1779,5,348492,completed
TXN-2015478,2025-12-22 03:25:27,U801070,122000,M013018,Telco,qr,d_2a555,web,0,VN,Nghệ An,1821,2,157907,completed
TXN-2024725,2025-12-22 04:24:21,U750794,4657000,M026213,Grocery,ecom,d_f12af,Android,0,VN,Bình Dương,1248,7,3171134,completed
TXN-2018552,2025-12-22 04:49:30,U661108,10492000,M019827,grocery,p2p,d_79298,Android,0,VN,Hồ Chí Minh,2143,8,6148113,completed
TXN-2016465,2025-12-22 04:59:40,U337662,839000,M028786,groceries,ecom,d_0a60a,Android,0,VN,Hà Nội,1688,8,1545713,completed
TXN-2008936,2025-12-22 05:26:03,U304436,248000,M013829,FOOD_BEV,qr,d_a4c3d,iOS,0,VN,Hồ Chí Minh,640,8,339476,completed
TXN-2004815,2025-12-22 05:58:53,U220743,1070000,M027015,mobile_topup,p2p,d_100f2,Android,0,VN,An Giang,1969,6,1905742,completed
TXN-2019580,2025-12-22 06:05:23,U569131,1276000,M022000,Food & Beverage,bill,d_4abfb,Android,0,VN,Lâm Đồng,1975,2,704728,completed
TXN-2003832,2025-12-22 06:18:33,U556054,-26000,M020426,grocery,qr,d_cff55,iOS,0,VN,Hà Nội,1320,2,29826,reversed
TXN-2015827,2025-12-22 07:07:56,U906320,157000,M015267,TRANSPORT,qr,d_c0c17,Android,0,VN,Hồ Chí Minh,1260,7,104106,completed
TXN-2018330,2025-12-22 09:38:02,U100987,482000,M029068,Grocery,bill,d_aee26,web,0,VN,Khánh Hòa,841,1,882025,completed
TXN-2018405,2025-12-22 09:50:35,U759348,6282000,M011712,fnb,p2p,d_f2a6e,Android,0,VN,Hồ Chí Minh,189,7,8894990,completed
TXN-2005868,2025-12-22 09:51:01,U222852,2116000,M010070,ride_hailing,p2p,d_4d5a3,Android,1,VN,Hà Nội,2200,6,3362610,completed
TXN-2000920,2025-12-22 10:45:01,U792503,28000,M006136,fnb,qr,d_95536,web,0,VN,Đà Nẵng,1447,8,43211,completed
TXN-2004858,2025-12-22 11:02:32,U152208,57000,M023940,ride_hailing,qr,d_46fc5,iOS,0,VN,Hải Phòng,1923,5,32801,completed
TXN-2011650,2025-12-22 11:17:13,U462493,671000,M018836,fnb,qr,d_ed328,iOS,0,VN,Hồ Chí Minh,598,5,1115558,completed
TXN-2003629,2025-12-22 11:18:52,U908525,177000,M026405,food and beverage,qr,d_4d4eb,Android,0,VN,Hà Nội,1579,3,148894,completed
TXN-2009538,2025-12-22 11:31:44,U490220,209000,M006357,fnb,topup,d_ab6be,Android,0,VN,Thanh Hóa,233,5,154353,completed
TXN-2016011,2025-12-22 11:31:48,U732172,6214000,M007535,e_commerce,p2p,d_fd473,web,0,VN,Bình Dương,144,1,3720648,completed
TXN-2019771,2025-12-22 12:10:23,U241968,3855000,M001786,fnb,p2p,d_3f596,iOS,0,VN,Hồ Chí Minh,375,4,6550251,completed
TXN-2009354,2025-12-22 13:26:36,U650179,139000,M018396,TELCO,topup,d_bbfe3,Android,0,VN,Khánh Hòa,1507,7,88489,completed
TXN-2003431,2025-12-22 13:40:11,U349891,239000,M028309,,topup,d_c431c,web,0,VN,Bình Dương,983,2,353492,completed
TXN-2000136,2025-12-22 13:47:40,U660021,20000,M000490,travel,topup,d_6bd97,Android,0,VN,Hồ Chí Minh,912,3,19471,completed
TXN-2007815,2025-12-22 20:31:58,U739473,278000,M028122,GROCERY,qr,d_32124,iOS,0,VN,Hà Nội,2143,8,261376,completed
TXN-2023030,2025-12-22 22:11:28,U427717,-10000,M014508,E-Commerce,topup,d_7aeaa,Android,0,VN,Đồng Nai,1494,4,16705,reversed
TXN-2022982,2025-12-22 22:39:36,U395274,1869000,M020411,FOOD_BEV,ecom,d_76a3a,Android,0,VN,Hà Nội,1040,5,2732984,completed
TXN-2003116,2025-12-22 22:48:09,U900756,21000,M025847,F&B,qr,d_1f992,iOS,0,VN,Bình Dương,1476,4,28932,completed
TXN-2004567,2025-12-22 23:07:15,U549988,1437000,M011738,FOOD_BEV,p2p,d_67d08,Android,1,VN,Hồ Chí Minh,1368,8,851966,completed
TXN-2013088,2025-12-23 01:17:16,U348197,201000,M019688,health,topup,d_19ffe,iOS,0,VN,Hà Nội,247,6,344501,completed
TXN-2016014,2025-12-23 01:29:25,U688162,584000,M002975,food and beverage,ecom,d_50482,iOS,0,VN,Hồ Chí Minh,789,6,699579,completed
TXN-2005100,2025-12-23 02:14:36,U951432,1947000,M027290,food and beverage,ecom,d_773a4,iOS,0,VN,Hà Nội,280,7,3328272,completed
TXN-2014305,2025-12-23 02:21:39,U249030,1623000,M006921,e_commerce,p2p,,,,VN,Đà Nẵng,1541,1,2784910,completed
TXN-2018823,2025-12-23 02:28:12,U559632,476000,M010269,telco,p2p,d_fb6c1,Android,0,VN,Hải Phòng,266,3,857986,completed
TXN-2002779,2025-12-23 02:28:55,U103872,49000,M021671,grocery,qr,d_bddee,Android,0,VN,Hồ Chí Minh,1465,8,85676,completed
TXN-2017505,2025-12-23 02:40:40,U622475,283000,M028714,Transport,qr,d_de6de,Android,0,VN,Lâm Đồng,427,5,319212,completed
TXN-2011355,2025-12-23 03:10:01,U406785,3488000,M006985,TRANSPORT,bill,d_19589,iOS,0,VN,Hồ Chí Minh,151,1,4266501,completed
TXN-2023890,2025-12-23 03:36:25,U829040,2801000,M023340,Grocery,p2p,d_8b11a,web,0,VN,Hà Nội,465,1,3788810,completed
TXN-2003098,2025-12-23 03:53:13,U439689,2464000,M029880,education,bill,d_ff245,Android,0,VN,Hồ Chí Minh,1855,6,4272977,completed
TXN-2003563,2025-12-23 07:15:10,U651106,4887000,M016765,Food & Beverage,p2p,d_fd2fd,web,0,VN,Hồ Chí Minh,1682,7,6744222,completed
TXN-2015930,2025-12-23 08:03:09,U468457,221000,M012315,ride_hailing,qr,d_6d359,Android,0,VN,Hà Nội,6,3,138719,completed
TXN-2017987,2025-12-23 08:54:25,U443868,817000,M001268,grocery,qr,d_ee544,web,0,VN,An Giang,2192,5,1142674,completed
TXN-2021736,2025-12-23 09:21:53,U331913,256000,M025760,Transport,qr,d_7e9b7,Android,0,VN,Hải Phòng,717,4,241009,completed
TXN-2019577,2025-12-23 11:02:38,U789280,58000,M017751,groceries,qr,d_9e51e,Android,0,VN,Hồ Chí Minh,1485,7,66140,completed
TXN-2009759,2025-12-23 11:11:06,U304196,1298000,M018332,Telco,topup,d_f22a4,Android,1,VN,Khánh Hòa,199,2,2192399,completed
TXN-2007653,2025-12-23 11:12:30,U971749,1647000,M028203,bill_payment,ecom,d_e403c,web,0,VN,Bình Dương,1472,1,2406845,completed
TXN-2010063,2025-12-23 11:55:04,U291854,6962000,M028147,FOOD_BEV,p2p,d_9359a,web,0,VN,Hải Phòng,2229,2,11900134,completed
TXN-2006682,2025-12-23 12:28:28,U444835,449000,M009405,E Commerce,topup,d_2fa3d,Android,0,VN,Đà Nẵng,1758,4,603388,completed
TXN-2017131,2025-12-23 12:32:37,U961877,1072000,M012235,FOOD_BEV,qr,d_af042,Android,0,VN,Hà Nội,798,8,1498384,completed
TXN-2024278,2025-12-23 13:06:57,U240458,656000,M022295,Food & Beverage,bill,d_f17c7,iOS,0,VN,Cần Thơ,494,3,1224279,completed
TXN-2015069,2025-12-23 13:22:34,U634075,63000,M018972,Entertainment,qr,d_e3ceb,web,0,VN,Hải Phòng,45,4,83035,completed
TXN-2023807,2025-12-23 14:26:44,U211240,184000,M013822,UTIL,qr,d_6d0af,Android,0,VN,Hà Nội,2173,6,221351,completed
TXN-2008909,2025-12-23 15:24:12,U308940,700000,M024905,fnb,bill,d_b1b86,Android,0,VN,Hà Nội,2365,7,857495,completed
TXN-2021974,2025-12-23 15:32:48,U493508,2695000,M007273,ecommerce,p2p,d_f7b45,Android,0,VN,Hải Phòng,74,4,2276218,completed
TXN-2001487,2025-12-23 15:47:09,U729792,10000,M011136,Telco,topup,d_85114,iOS,0,VN,Khánh Hòa,1200,6,15755,completed
TXN-2013538,2025-12-23 17:16:39,U302997,53000,M028094,UTIL,topup,d_019a9,Android,0,VN,Hà Nội,625,8,52061,completed
TXN-2001719,2025-12-23 17:28:45,U349702,247000,M025891,health,qr,d_45fcc,web,0,VN,Hồ Chí Minh,144,5,429343,completed
TXN-2023670,2025-12-23 18:39:03,U392378,-255000,M025358,Food & Beverage,qr,d_1c51c,iOS,0,VN,Hồ Chí Minh,2161,4,364161,reversed
TXN-2008218,2025-12-23 20:32:30,U290732,346000,M027465,Health,topup,d_22ee7,Android,0,VN,Cần Thơ,37,5,406225,completed
TXN-2023516,2025-12-23 22:30:43,U149483,73000,M025044,mobile_topup,qr,d_af264,Android,0,VN,Nghệ An,486,1,50208,completed
TXN-2011410,2025-12-23 22:34:17,U352513,0,M017091,F&B,qr,d_74cc9,Android,0,VN,Lâm Đồng,155,5,15000,completed
TXN-2019414,2025-12-24 00:40:38,U490374,569000,M019137,Grocery,topup,d_e55ce,iOS,0,VN,Hà Nội,1080,5,1046103,completed
TXN-2018367,2025-12-24 01:54:04,U380940,267000,M010027,E Commerce,qr,d_2bd2c,iOS,0,VN,Nghệ An,2316,5,349465,completed
TXN-2002772,2025-12-24 02:14:51,U173659,604000,M010769,Telco,topup,d_afe2b,Android,0,VN,Hồ Chí Minh,758,2,864930,completed
TXN-2003675,2025-12-24 02:26:07,U684001,125000,M019780,,qr,d_7a11f,iOS,0,VN,An Giang,2169,1,229257,completed
TXN-2006226,2025-12-24 02:27:46,U381919,335000,M028196,Food & Beverage,p2p,d_57f38,iOS,0,VN,Bình Dương,365,7,636234,completed
TXN-2006075,2025-12-24 02:36:26,U825108,2991000,M008407,UTIL,bill,d_6fddd,Android,0,VN,Đà Nẵng,1807,7,3997441,completed
TXN-2008523,2025-12-24 03:47:14,U915423,467000,M022994,food and beverage,p2p,d_6c762,Android,0,VN,Hà Nội,2391,8,517806,completed
TXN-2018648,2025-12-24 04:37:35,U728703,176000,M006692,,bill,d_aa573,iOS,0,VN,Hải Phòng,1467,3,325865,completed
TXN-2019710,2025-12-24 04:46:17,U729881,294000,M011373,Telco,bill,d_3db21,Android,0,VN,Đà Nẵng,2316,8,323924,completed
TXN-2020880,2025-12-24 05:09:05,U548415,236000,M007130,Transport,qr,d_74a74,web,0,VN,Khánh Hòa,1635,8,280517,completed
TXN-2022185,2025-12-24 06:25:35,U281220,697000,M012627,HEALTH,topup,d_8234d,iOS,0,VN,Hồ Chí Minh,31,6,644530,completed
TXN-2007727,2025-12-24 06:45:34,U907399,85000,M001548,Telco,topup,d_265fe,Android,0,VN,Đà Nẵng,1257,8,108340,completed
TXN-2019018,2025-12-24 07:02:25,U646442,53000,M022107,mobile_topup,qr,d_7d280,iOS,0,VN,Nghệ An,1456,3,76381,completed
TXN-2023578,2025-12-24 07:10:38,U676922,388000,M019528,E-Commerce,qr,d_701bf,Android,0,VN,Hồ Chí Minh,1552,6,294681,completed
TXN-2009516,2025-12-24 07:51:28,U530651,442000,M011426,mobile_topup,topup,d_2e89d,web,0,VN,Hà Nội,1986,7,500934,completed
TXN-2007038,2025-12-24 07:59:57,U393386,1958000,M007261,Transport,ecom,d_ab7d4,iOS,0,VN,Bình Dương,1071,8,2537598,completed
TXN-2010543,2025-12-24 08:22:01,U165953,48000,M004935,food and beverage,qr,d_aa6a8,web,0,VN,Đồng Nai,111,7,74431,completed
TXN-2005909,2025-12-24 09:12:45,U115571,146000,M007821,FOOD_BEV,qr,d_411da,Android,0,VN,Hồ Chí Minh,640,3,113035,completed
TXN-2007151,2025-12-24 09:50:51,U167663,8207000,M021538,bill_payment,p2p,d_28975,Android,0,VN,Hà Nội,2317,7,14255739,completed
TXN-2023196,2025-12-24 10:18:14,U744002,1564000,M019185,F&B,bill,d_fec34,web,0,VN,Thanh Hóa,357,3,2307234,completed
TXN-2003561,2025-12-24 10:37:29,U269700,245000,M009350,mobile_topup,bill,d_5538a,web,0,VN,An Giang,1026,3,285149,completed
TXN-2022200,2025-12-24 10:49:00,U278009,289000,M012943,food_bev,p2p,d_c6814,web,0,VN,Hồ Chí Minh,573,7,390854,completed
TXN-2016161,2025-12-24 10:55:11,U296759,10760000,M013742,fnb,p2p,d_2afd9,Android,0,VN,Cần Thơ,954,1,8691712,completed
TXN-2014928,2025-12-24 11:50:32,U261531,1731000,M022492,Education,ecom,d_deb92,Android,0,VN,Hồ Chí Minh,37,8,2903589,completed
TXN-2008035,2025-12-24 11:50:48,U433233,61000,M024142,Food & Beverage,qr,d_f9a65,Android,0,VN,An Giang,281,8,57564,completed
TXN-2019470,2025-12-24 12:36:17,U465647,795000,M004474,groceries,p2p,,,,VN,Bình Dương,448,6,1248429,completed
TXN-2009686,2025-12-24 13:31:38,U553276,70000,M027273,Telco,p2p,d_81d58,Android,0,VN,Hồ Chí Minh,2286,2,44027,completed
TXN-2007412,2025-12-24 13:33:58,U771094,6987000,M000212,FOOD_BEV,p2p,d_79137,iOS,0,VN,Đà Nẵng,1500,1,12507145,completed
TXN-2011048,2025-12-24 14:05:30,U453319,10480000,M004994,FOOD_BEV,p2p,d_eb3c5,Android,0,VN,Khánh Hòa,2079,1,11871091,completed
TXN-2016975,2025-12-24 19:57:50,U990580,152000,M004860,e_commerce,qr,d_828b1,iOS,0,VN,Hà Nội,1771,8,177194,completed
TXN-2002570,2025-12-24 21:07:38,U298892,64000,M006693,e_commerce,topup,d_48962,Android,1,VN,Thanh Hóa,1479,1,41342,completed
TXN-2012654,2025-12-25 00:20:08,U255862,5075000,M016855,,p2p,d_cd2ef,Android,0,VN,Cần Thơ,691,6,3223283,declined
TXN-2003814,2025-12-25 01:13:19,U741665,6641000,M013409,TRANSPORT,p2p,d_cd1ad,Android,0,VN,Bình Dương,2162,6,11985394,completed
TXN-2019033,2025-12-25 02:23:08,U913928,809000,M003047,entertainment,p2p,d_3d85a,iOS,0,VN,Hồ Chí Minh,1047,6,1252766,completed
TXN-2008623,2025-12-25 02:31:32,U101226,67000,M000652,food_bev,qr,d_a35c8,iOS,0,VN,Hồ Chí Minh,844,3,87479,completed
TXN-2020823,2025-12-25 02:56:11,U415615,1929000,M024952,Grocery,p2p,d_bf0a4,Android,0,VN,Đà Nẵng,1851,4,1968241,completed
TXN-2024981,2025-12-25 03:18:47,U208052,396000,M025230,ecommerce,qr,d_7621c,Android,0,VN,Hà Nội,1844,7,479979,completed
TXN-2018382,2025-12-25 03:21:00,U190922,835000,M026205,TRAVEL,qr,d_ddbd9,Android,0,VN,Đồng Nai,278,3,501725,completed
TXN-2019918,2025-12-25 03:23:04,U489567,2721000,M015899,,ecom,d_95c85,Android,0,VN,Bình Dương,1193,1,3065862,completed
TXN-2023169,2025-12-25 03:53:51,U121599,26000,M024693,Food & Beverage,qr,d_35f99,iOS,0,VN,Nghệ An,1632,4,31841,completed
TXN-2009247,2025-12-25 04:00:43,U738226,3601000,M020126,Utilities,ecom,d_0bc17,iOS,0,VN,Hà Nội,346,7,3989578,completed
TXN-2018747,2025-12-25 04:10:06,U133716,1139000,M001147,Telco,p2p,d_717be,iOS,1,VN,Thanh Hóa,587,3,1859719,completed
TXN-2001452,2025-12-25 04:23:01,U622931,558000,M006273,groceries,qr,d_0bc97,iOS,0,VN,An Giang,1729,7,903952,declined
TXN-2009990,2025-12-25 04:47:09,U375552,2090000,M009382,utilities,bill,d_8a227,iOS,0,VN,Hồ Chí Minh,438,4,2922093,completed
TXN-2021178,2025-12-25 05:09:26,U102262,1388000,M027172,F&B,qr,d_7fb62,iOS,0,VN,Khánh Hòa,1570,4,1146676,completed
TXN-2009490,2025-12-25 05:32:26,U381038,7411000,M008098,F&B,p2p,d_cde89,iOS,0,VN,Hải Phòng,1728,4,11459819,completed
TXN-2005018,2025-12-25 05:45:22,U195130,146000,M023090,ecommerce,qr,d_173c9,Android,0,VN,Hồ Chí Minh,1051,4,211506,completed
TXN-2016972,2025-12-25 05:53:53,U681091,2322000,M023711,,bill,d_48a07,Android,0,VN,Hồ Chí Minh,927,6,3121539,completed
TXN-2003505,2025-12-25 07:01:42,U194098,500000,M015081,Grocery,qr,d_04db5,Android,1,VN,Cần Thơ,693,1,571552,completed
TXN-2009041,2025-12-25 07:55:18,U845205,359000,M007384,groceries,qr,d_8f4cb,Android,0,VN,Bình Dương,1418,2,212684,completed
TXN-2001797,2025-12-25 08:45:06,U979761,8614000,M010047,F&B,bill,d_59b21,iOS,0,VN,Hồ Chí Minh,341,5,5629769,completed
TXN-2004818,2025-12-25 10:08:53,U262053,184000,M016826,FOOD_BEV,qr,d_30052,Android,0,VN,Hồ Chí Minh,1860,5,108165,completed
TXN-2005945,2025-12-25 10:20:00,U335700,1325000,M028107,Telco,bill,d_1bbe7,Android,0,VN,Hồ Chí Minh,2198,6,2070337,completed
TXN-2005201,2025-12-25 10:49:44,U758292,45000,M028021,FOOD_BEV,topup,d_a6112,Android,0,VN,Thanh Hóa,1887,3,64509,completed
TXN-2012691,2025-12-25 11:26:31,U536253,2625000,M021934,bill_payment,topup,d_5dce7,Android,0,VN,Hà Nội,273,7,3618793,completed
TXN-2011204,2025-12-25 12:33:22,U998941,373000,M011181,fnb,qr,d_c861b,iOS,0,VN,Hà Nội,1936,7,507898,completed
